symbol,earning_date,expirt_date,time_difference,pre_earning_iv,post_earning_iv,iv_change,post_earning_vol
MDB,2025-06-04,2025-06-06,2,1.8718268,0.5385788,-1.333248,1.1578543567058823
FFIV,2025-04-28,2025-07-18,81,0.35227087,0.32535464,-0.02691623000000004,0.19070492912734135
FFIV,2025-04-28,2025-05-16,18,0.61157614,0.31787792,-0.29369822000000007,0.2255938028506738
CNH,2025-05-01,2025-05-16,15,1.4140655,0.43945873,-0.97460677,0.37655250275094415
CHWY,2025-06-11,2025-07-25,44,0.45508358,0.4355525,-0.01953107999999998,0.7264243934930356
CHWY,2025-06-11,2025-07-18,37,0.43115804,0.43945873,0.00830069,0.7264243934930356
CHWY,2025-06-11,2025-07-11,30,0.44727114,0.41895112,-0.02832002,0.7264243934930356
CHWY,2025-06-11,2025-07-03,22,0.46143118,0.425787,-0.03564417999999997,0.7264243934930356
CHWY,2025-06-11,2025-06-27,16,0.4404353,0.39746696,-0.042968339999999994,0.7264243934930356
CHWY,2025-06-11,2025-06-20,9,0.45703667,0.462896,0.005859329999999996,0.7318640191551156
CHWY,2025-06-11,2025-06-13,2,0.5195361,0.50195813,-0.017577969999999943,1.1676837257029804
YUMC,2025-04-30,2025-07-18,79,0.33496758,0.3452214,0.010253820000000025,0.3681550125597418
YUMC,2025-04-30,2025-06-20,51,0.32764345,0.33106136,0.003417910000000024,0.3651000763140382
YUMC,2025-04-30,2025-05-16,16,0.4194394,0.39942008,-0.020019320000000007,0.49635602326016254
FUTU,2025-05-29,2025-07-18,50,0.5490768,0.5015919,-0.04748490000000005,0.7267266211328801
FUTU,2025-05-29,2025-07-11,43,0.54968715,0.55395955,0.004272399999999954,0.7267266211328801
FUTU,2025-05-29,2025-07-03,35,0.5532271,0.5507857,-0.002441399999999927,0.7267266211328801
FUTU,2025-05-29,2025-06-27,29,0.53210914,0.5627485,0.030639360000000004,0.7267266211328801
FUTU,2025-05-29,2025-06-20,22,0.54248506,0.52905744,-0.013427619999999973,0.7487088980187239
FUTU,2025-05-29,2025-06-13,15,0.5524947,0.52661604,-0.025878660000000053,0.6381124713235575
FUTU,2025-05-29,2025-06-06,8,0.5576216,0.5153857,-0.042235900000000104,0.7336825951910133
FUTU,2025-05-29,2025-05-30,1,0.62109756,0.70801073,0.08691316999999998,0.5460570649726755
RL,2025-05-22,2025-07-18,57,0.3818421,0.3395452,-0.042296900000000026,0.2776524180848561
RL,2025-05-22,2025-06-20,29,0.3846497,0.3874573,0.002807600000000021,0.26929188312992347
DT,2025-05-14,2025-06-20,37,0.27979237,0.30957723,0.02978485999999997,0.2899380257457437
DT,2025-05-14,2025-05-16,2,0.41895112,0.38379523,-0.03515589000000002,0.5463124079727966
FDS,2025-06-23,2025-07-18,25,0.32312688,0.21955127,-0.10357561000000001,
EQH,2025-04-29,2025-06-20,52,0.35010415,0.44434148,0.09423733000000001,0.3123808711527527
EQH,2025-04-29,2025-05-16,17,0.4604546,0.39551386,-0.06494074,0.30386929768838694
BSY,2025-05-07,2025-05-16,9,0.462896,0.87890744,0.41601144,0.33461748882316744
HRL,2025-05-29,2025-07-18,50,0.24414818,0.2251054,-0.01904277999999998,0.2048458296173965
HRL,2025-05-29,2025-06-27,29,0.2378006,0.28613997,0.04833937000000002,0.2048458296173965
HRL,2025-05-29,2025-06-20,22,0.24610129,0.2353592,-0.01074209000000001,0.2048458296173965
HRL,2025-05-29,2025-06-13,15,0.231453,0.2666089,0.03515589999999999,0.16147918820840754
HRL,2025-05-29,2025-06-06,8,0.2851634,0.24219508,-0.042968320000000004,0.1824000281394717
HRL,2025-05-29,2025-05-30,1,0.425787,0.5859416,0.16015459999999992,
KSPI,2025-05-16,2025-06-20,35,0.6108437,0.41480076,-0.19604294,0.29307102055562795
FMS,2025-05-06,2025-07-18,73,0.9931641,1.2114297,0.21826560000000006,0.3255855505387617
CNC,2025-04-25,2025-06-06,42,0.36279935,0.37427384,0.011474490000000004,0.558750354862587
CNC,2025-04-25,2025-05-23,28,0.41455662,0.37940073,-0.03515588999999997,0.6631824296179791
CNC,2025-04-25,2025-05-09,14,0.425787,0.39649042,-0.029296580000000016,0.5399583113201912
CNC,2025-04-25,2025-05-02,7,0.3222724,0.4482477,0.1259753,0.5729102251748734
DKS,2025-05-28,2025-07-18,51,0.39282835,0.36719382,-0.02563452999999999,0.2361653990000029
DKS,2025-05-28,2025-07-03,36,0.36609522,0.37622693,0.010131710000000016,0.2361653990000029
DKS,2025-05-28,2025-06-27,30,0.42127043,0.35736728,-0.06390314999999996,0.2361653990000029
DKS,2025-05-28,2025-06-20,23,0.37695935,0.34705243,-0.029906920000000004,0.23833884573877145
DKS,2025-05-28,2025-06-13,16,0.4035704,0.36963522,-0.03393518000000001,0.24979648527192788
DKS,2025-05-28,2025-06-06,9,0.3826966,0.36841452,-0.014282079999999975,0.22032296035543208
DKS,2025-05-28,2025-05-30,2,0.5395554,0.36279935,-0.17675605,0.27987357091753096
ZBRA,2025-04-29,2025-06-20,52,0.4768424,0.5206957,0.043853299999999984,0.4352269064879359
ZBRA,2025-04-29,2025-05-16,17,0.50061536,0.5280809,0.02746554000000001,0.5690563976634883
BALL,2025-05-06,2025-05-16,10,0.34278002,0.32910827,-0.013671750000000038,0.2120958426846735
EVRG,2025-05-08,2025-06-20,43,0.36841452,0.1777426,-0.19067192000000002,0.2476610035816407
EVRG,2025-05-08,2025-05-16,8,0.3061593,0.39063108,0.08447178,0.37555453480088385
WST,2025-04-24,2025-05-16,22,0.4281063,0.53332984,0.10522354000000006,0.37395283993822975
DOCU,2025-06-05,2025-07-18,43,0.5125781,0.3850159,-0.12756220000000001,1.0417499856709231
DOCU,2025-06-05,2025-07-11,36,0.46387255,0.3570621,-0.10681045,1.0417499856709231
DOCU,2025-06-05,2025-07-03,28,0.55859816,0.42066008,-0.13793807999999996,1.0417499856709231
DOCU,2025-06-05,2025-06-27,22,0.5905803,0.39502558,-0.19555471999999996,1.0417499856709231
DOCU,2025-06-05,2025-06-20,15,0.6782259,0.379889,-0.29833690000000007,1.0976834877699968
DOCU,2025-06-05,2025-06-13,8,0.8618178,0.4296932,-0.43212459999999997,1.2856119832729618
DOCU,2025-06-05,2025-06-06,1,1.6259785,0.3759828,-1.2499957,2.2477072845450503
ILMN,2025-05-08,2025-06-20,43,0.6381872,0.5490768,-0.08911039999999992,0.4385011164102439
ILMN,2025-05-08,2025-06-06,29,0.53833467,0.507085,-0.031249670000000007,0.48925892819687594
ILMN,2025-05-08,2025-05-30,22,0.68774724,0.58740646,-0.10034078000000002,0.5539650549148315
ILMN,2025-05-08,2025-05-16,8,0.90771574,0.5102588,-0.39745694,0.6978051906418198
ILMN,2025-05-08,2025-05-09,1,1.8183603,0.5761761,-1.2421842,1.0172874294739906
THC,2025-04-29,2025-06-20,52,0.50897706,0.4104063,-0.09857075999999998,0.4372927782667321
THC,2025-04-29,2025-05-16,17,0.50488776,0.37451798,-0.13036978000000005,0.505311209427703
FNF,2025-05-07,2025-06-20,44,0.27783924,0.29419652,0.01635728000000003,0.2943900628290046
FNF,2025-05-07,2025-05-16,9,0.30957723,1.0127002,0.7031229700000001,0.4529533731495854
BAX,2025-05-01,2025-06-20,50,0.37451798,0.41553319,0.041015210000000024,0.2929129805795734
BAX,2025-05-01,2025-05-30,29,0.35449865,0.3530338,-0.0014648500000000175,0.30604469829799047
BAX,2025-05-01,2025-05-16,15,0.3818421,0.36231107,-0.019531030000000005,0.3314879562871473
BAX,2025-05-01,2025-05-09,8,0.3037179,0.5957072,0.2919893,0.2611055690706594
BAX,2025-05-01,2025-05-02,1,0.25977302,0.4609429,0.20116987999999997,0.1961506110325913
SFM,2025-04-30,2025-06-20,51,0.5068409,0.48529568,-0.02154522000000003,0.3426645239487772
SFM,2025-04-30,2025-05-16,16,0.6300086,0.40881938,-0.22118922000000002,0.408620637668211
DECK,2025-05-22,2025-07-18,57,0.6351355,0.4779105,-0.15722499999999995,0.8838218224688581
DECK,2025-05-22,2025-06-27,36,0.722537,0.52856916,-0.19396784,0.8838218224688581
DECK,2025-05-22,2025-06-20,29,0.7602563,0.47437048,-0.28588582,0.9067309208256032
DECK,2025-05-22,2025-06-13,22,0.82177913,0.4834036,-0.33837553000000004,1.0093143912444844
DECK,2025-05-22,2025-06-06,15,0.947022,0.45239806,-0.49462394000000004,1.2033785823272194
DECK,2025-05-22,2025-05-30,8,1.2055703,0.4736381,-0.7319321999999999,1.6503929749484545
DECK,2025-05-22,2025-05-23,1,2.3686564,0.22461712,-2.14403928,2.7306925620352973
MNDY,2025-05-12,2025-06-20,39,0.47839877,0.45905083,-0.019347939999999952,0.3662932139546125
MNDY,2025-05-12,2025-05-16,4,0.5710492,0.4312801,-0.13976910000000003,0.264727845077496
APTV,2025-05-01,2025-06-20,50,0.4091856,0.42358974,0.01440414000000001,0.3682934047600719
APTV,2025-05-01,2025-05-16,15,0.41065043,0.50830567,0.09765524000000003,0.4409970874546326
BIP,2025-04-30,2025-06-20,51,0.3530338,0.28101304,-0.07202076000000002,0.2305801890574072
BG,2025-05-07,2025-06-20,44,0.2961496,0.29566133,-0.00048827000000001286,0.36154727364185923
BG,2025-05-07,2025-05-16,9,0.39502558,0.4956105,0.10058492000000002,0.3945290633829383
RIVN,2025-05-06,2025-06-13,38,0.9179696,0.5644575,-0.3535121000000001,0.6025098109422633
BURL,2025-05-29,2025-07-18,50,0.4461115,0.39630732,-0.049804179999999976,0.3426405920451562
BURL,2025-05-29,2025-07-03,35,0.40686628,0.4032042,-0.003662080000000012,0.3426405920451562
BURL,2025-05-29,2025-06-27,29,0.36585107,0.39392695,0.028075879999999998,0.3426405920451562
BURL,2025-05-29,2025-06-20,22,0.48084015,0.41455662,-0.06628353000000003,0.35257305520884197
BURL,2025-05-29,2025-06-06,8,0.37903452,0.42505458,0.04602006000000003,0.3765532486934768
BURL,2025-05-29,2025-05-30,1,0.4194394,0.58398855,0.16454915000000003,0.5426107881867611
XPO,2025-04-30,2025-06-20,51,0.5134326,0.5253954,0.01196279999999994,0.50784126588938
XPO,2025-04-30,2025-05-16,16,0.5395554,0.5358933,-0.0036621000000000015,0.7119494539658294
ARCC,2025-04-29,2025-06-20,52,0.23242955,0.28223374,0.04980419,0.18714342449116647
SNAP,2025-04-29,2025-05-16,17,1.2636756,0.69922173,-0.56445387,0.8345748762881345
SNAP,2025-04-29,2025-05-09,10,1.5351585,0.6015665,-0.9335920000000001,0.5692933632538494
SNAP,2025-04-29,2025-05-02,3,2.292973,0.7500025,-1.5429705,1.1452662321957654
DPZ,2025-04-28,2025-05-30,32,0.322486,0.27518424,-0.04730175999999997,0.16013710199134593
DPZ,2025-04-28,2025-05-16,18,0.3390569,0.32184517,-0.01721172999999998,0.14501012675615899
DPZ,2025-04-28,2025-05-09,11,0.29102272,0.32892516,0.03790243999999998,0.137817736203606
DPZ,2025-04-28,2025-05-02,4,0.34070483,0.3385076,-0.0021972299999999945,0.16700498942228956
SBS,2025-05-12,2025-05-16,4,0.7382839,0.5820354,-0.1562485,0.17453165279584407
CLX,2025-05-05,2025-06-20,46,0.43982494,0.27381098,-0.16601396000000002,0.20460525030860757
CLX,2025-05-05,2025-05-16,11,0.45557186,0.2775951,-0.17797676,0.2763049519433218
CF,2025-05-07,2025-06-20,44,0.31824413,0.29529512,-0.022949009999999992,0.2957856077117516
CF,2025-05-07,2025-06-13,37,0.38123178,0.28101304,-0.10021874000000003,0.30275662784580315
CF,2025-05-07,2025-06-06,30,0.39990833,0.30029997,-0.09960835999999995,0.24250135502135245
CF,2025-05-07,2025-05-30,23,0.33789724,0.27808338,-0.059813859999999996,0.25557936228765044
CF,2025-05-07,2025-05-09,2,0.5483444,0.52734846,-0.020995939999999935,0.24598091601241237
WMG,2025-05-08,2025-06-20,43,0.28223374,0.2807689,-0.0014648400000000228,0.3051548167352415
WMG,2025-05-08,2025-05-16,8,0.43945873,0.4960988,0.05664006999999999,0.5527471034718274
ACM,2025-05-05,2025-05-16,11,0.39673454,0.3735414,-0.02319314,0.17557329374730363
BBY,2025-05-29,2025-07-18,50,0.33692068,0.31861034,-0.01831033999999998,0.459902930608627
BBY,2025-05-29,2025-07-03,35,0.34570968,0.30005583,-0.045653849999999996,0.459902930608627
BBY,2025-05-29,2025-06-27,29,0.35254553,0.33936208,-0.013183449999999985,0.459902930608627
BBY,2025-05-29,2025-06-20,22,0.35596347,0.32373723,-0.03222624000000002,0.4715008282571906
BBY,2025-05-29,2025-06-13,15,0.34131518,0.43897045,0.09765527000000002,0.5233948822320081
BBY,2025-05-29,2025-06-06,8,0.39697868,0.36475244,-0.03222623999999996,0.5952292825037176
BBY,2025-05-29,2025-05-30,1,0.49707535,0.42676353,-0.07031182000000002,0.8405516759856679
SN,2025-05-08,2025-06-20,43,0.5135547,0.48206085,-0.031493850000000045,0.5732740997001081
SN,2025-05-08,2025-05-16,8,0.59302163,0.63476926,0.041747630000000036,0.7563578998476428
WWD,2025-04-28,2025-05-16,18,0.4199277,0.34424484,-0.07568286000000002,0.14241491687756305
ALAB,2025-05-06,2025-06-13,38,0.7280301,0.69018865,-0.037841450000000054,0.6081220506584494
TER,2025-04-28,2025-07-18,81,0.56421334,0.54382783,-0.020385509999999996,0.39144105219181113
TER,2025-04-28,2025-06-20,53,0.47376016,0.50098157,0.02722141,0.3960990936632549
TER,2025-04-28,2025-05-16,18,0.6257362,0.64990586,0.02416965999999998,0.38278861039397194
WES,2025-05-07,2025-06-20,44,0.31055376,0.26709718,-0.04345658000000002,0.22013156225916014
WES,2025-05-07,2025-05-16,9,0.3183662,0.24512474,-0.07324145999999998,0.2032599950719398
TXT,2025-04-24,2025-09-19,148,0.3602359,0.3443669,-0.015869000000000022,0.2419034521219752
FTI,2025-04-24,2025-07-18,85,0.42383388,0.48511258,0.06127870000000002,0.32768897875477804
KIM,2025-05-01,2025-06-20,50,0.30078825,0.25879648,-0.041991769999999984,0.2605837647721535
KIM,2025-05-01,2025-05-16,15,0.37305313,0.38477176,0.011718630000000008,0.3080106661495699
COO,2025-05-29,2025-07-18,50,0.40662214,0.3717104,-0.034911740000000024,0.6707001711124081
COO,2025-05-29,2025-06-20,22,0.500005,0.26514408,-0.23486092000000003,0.6915540378507704
TKO,2025-05-08,2025-06-20,43,0.36896384,0.47400427,0.10504043000000002,0.3031191734590207
TKO,2025-05-08,2025-05-16,8,0.6745638,0.37744763,-0.29711617000000007,0.4098257290491879
BJ,2025-05-22,2025-07-18,57,0.33795828,0.36524072,0.02728244000000002,0.25221689845200473
BJ,2025-05-22,2025-06-20,29,0.3254462,0.33203793,0.006591729999999962,0.21017223667814938
UNM,2025-04-29,2025-05-16,17,0.44336495,0.32276067,-0.12060427999999995,0.21138863075037465
HOLX,2025-05-01,2025-06-20,50,0.41138285,0.30982137,-0.10156148000000004,0.5322777688965392
HOLX,2025-05-01,2025-05-16,15,0.65674174,0.4321346,-0.22460713999999998,0.471764960225311
AVY,2025-04-23,2025-06-20,58,0.5056202,0.24243921,-0.26318098999999995,0.24333046563372573
ZTO,2025-05-20,2025-07-18,59,0.46387255,0.42871666,-0.03515588999999997,0.31602127383666406
ZTO,2025-05-20,2025-06-20,31,0.5312547,0.42188078,-0.10937391999999996,0.32125639155059144
ALGN,2025-04-30,2025-05-30,30,0.5524947,0.865724,0.31322930000000004,0.41729254473251093
ALGN,2025-04-30,2025-05-16,16,0.49902844,0.4383601,-0.06066834000000004,0.3938257535461973
ALGN,2025-04-30,2025-05-09,9,0.5190478,0.52026844,0.001220640000000106,0.4777330936919019
ALGN,2025-04-30,2025-05-02,2,1.6718767,0.26905027,-1.4028264300000002,0.4020600337668889
APG,2025-05-01,2025-05-16,15,0.4130918,0.45117736,0.03808556000000002,0.3731220512432335
ULS,2025-05-06,2025-06-20,45,0.48242706,0.37451798,-0.10790908000000005,0.3831084226701201
COHR,2025-05-07,2025-06-20,44,0.597172,0.6328162,0.035644200000000015,0.48248840042771685
COHR,2025-05-07,2025-05-30,23,0.6350134,0.639652,0.004638600000000048,0.536698360729555
COHR,2025-05-07,2025-05-16,9,0.5332078,0.9521489,0.41894109999999996,0.6110238274931241
COHR,2025-05-07,2025-05-09,2,1.4296904,0.5449264,-0.8847639999999999,0.17951001483672108
H,2025-05-01,2025-06-20,50,0.39673454,0.39197385,-0.004760690000000012,0.3265523049699885
H,2025-05-01,2025-05-16,15,0.25464612,0.52063465,0.26598853,0.3773984863312523
BLDR,2025-05-01,2025-06-20,50,0.51916987,0.46106496,-0.05810491000000001,0.5295256662941679
BLDR,2025-05-01,2025-05-16,15,0.52563953,0.5114795,-0.01416002999999999,0.636075936334499
PFGC,2025-05-07,2025-06-20,44,0.44800356,0.3273993,-0.12060426000000002,0.23758509435313185
PFGC,2025-05-07,2025-05-16,9,0.52100086,0.37891245,-0.14208841,0.2704558432583783
WPC,2025-04-29,2025-06-20,52,0.27954823,0.27783924,-0.0017089900000000213,0.15861913394520344
WPC,2025-04-29,2025-05-16,17,0.30957723,0.2710034,-0.038573829999999976,0.19610335839674348
LOGI,2025-04-29,2025-06-20,52,0.41748628,0.38379523,-0.03369105,0.33910593566060526
LOGI,2025-04-29,2025-05-16,17,0.5490768,0.3708559,-0.17822090000000002,0.4324112616662833
SOLV,2025-05-08,2025-05-16,8,0.36865866,0.41846284,0.049804179999999976,0.6571123110750196
MTZ,2025-05-01,2025-06-20,50,0.5329026,0.45117736,-0.08172523999999998,0.28883159932209335
MTZ,2025-05-01,2025-05-16,15,0.50745124,0.50928223,0.0018309899999999768,0.3014634035324524
BAH,2025-05-23,2025-06-20,28,0.45947805,0.37110004,-0.08837801,0.7002879993428052
JNPR,2025-05-01,2025-06-20,50,0.18360192,0.32080758,0.13720565999999998,0.06498786603237389
JNPR,2025-05-01,2025-05-16,15,0.20166814,0.24219508,0.04052694000000001,0.09237006656258794
ARE,2025-04-28,2025-05-16,18,0.45313048,0.44775942,-0.005371059999999983,0.3508610564026755
INCY,2025-04-29,2025-06-20,52,0.3930725,0.41211525,0.019042749999999997,0.3119115933424913
INCY,2025-04-29,2025-05-16,17,0.3330145,0.49512222,0.16210772,0.34367336639031026
JKHY,2025-05-06,2025-05-16,10,0.31787792,0.2653882,-0.05248971999999996,0.2735358148401894
ENTG,2025-05-07,2025-06-20,44,0.52148914,0.629032,0.10754286000000002,0.542034513220761
ENTG,2025-05-07,2025-05-16,9,0.65332377,0.51758295,-0.13574081999999998,0.6300481678158649
BEN,2025-05-02,2025-06-20,49,0.31104204,0.31250688,0.0014648399999999673,0.2750741647129786
BEN,2025-05-02,2025-05-16,14,0.29004616,0.3076241,0.017577940000000014,0.32953037451578143
BWXT,2025-05-05,2025-06-20,46,0.38599247,0.47144082,0.08544835,0.3553231446287995
BWXT,2025-05-05,2025-05-16,11,0.55737746,0.71216106,0.15478360000000002,0.21698097998172838
PAYC,2025-05-07,2025-06-20,44,0.28803203,0.35895416,0.07092213000000003,0.33984757957597594
PAYC,2025-05-07,2025-05-16,9,0.7626977,0.4609429,-0.30175480000000005,0.4788808473946445
PAA,2025-05-09,2025-06-13,35,0.2724682,0.33399102,0.061522820000000034,0.26305990056233863
PAA,2025-05-09,2025-06-06,28,0.28028065,0.24512474,-0.03515591000000001,0.2893517012545308
PAA,2025-05-09,2025-05-30,21,0.2929758,0.31055376,0.017577960000000004,0.28780385549589005
PAA,2025-05-09,2025-05-23,14,0.32422552,0.30469444,-0.01953107999999998,0.31844200181463905
PAA,2025-05-09,2025-05-16,7,0.5761761,0.41602147,-0.16015462999999996,0.41146354835914245
HLI,2025-05-07,2025-06-20,44,0.37586072,0.3261786,-0.049682119999999996,0.24888027595519022
ROKU,2025-05-01,2025-06-20,50,0.68933415,0.53418434,-0.15514980999999994,0.5674861324265463
ROKU,2025-05-01,2025-05-30,29,0.768557,0.5183154,-0.25024160000000006,0.6315667783732231
ROKU,2025-05-01,2025-05-23,22,0.78418183,0.5051319,-0.27904993,0.6928663031528083
ROKU,2025-05-01,2025-05-16,15,0.913331,0.57764095,-0.33569004999999996,0.8046559227422871
ROKU,2025-05-01,2025-05-09,8,1.1582073,0.52002436,-0.63818294,0.579345937264144
ROKU,2025-05-01,2025-05-02,1,2.1650436,0.40625593,-1.7587876700000002,0.8466719563567618
YPF,2025-05-07,2025-06-20,44,0.5634809,0.500005,-0.06347589999999992,0.4834576098180962
YPF,2025-05-07,2025-05-16,9,0.70117486,0.62109756,-0.0800772999999999,0.5990026919410336
NBIX,2025-05-05,2025-05-16,11,0.7910177,0.53247535,-0.25854235000000003,0.6219089198388752
ALLE,2025-04-24,2025-09-19,148,0.2821727,0.31592482,0.03375212,0.30545586530213853
ITT,2025-05-01,2025-05-16,15,0.46899945,0.4459284,-0.023071049999999982,0.2368426141870205
YMM,2025-05-21,2025-06-20,30,0.5390671,0.48438016,-0.05468694000000002,0.3735391641150897
STN,2025-05-14,2025-05-16,2,0.79297084,1.1503949,0.35742406000000004,0.39188243696951686
NDSN,2025-05-28,2025-07-18,51,0.3717104,0.27326167,-0.09844872999999998,0.34103523297630006
NDSN,2025-05-28,2025-06-20,23,0.35657382,0.3261786,-0.03039522,0.34860628661015075
TXRH,2025-05-08,2025-06-27,50,0.27289546,0.2559889,-0.01690655999999996,0.34931401739327983
TXRH,2025-05-08,2025-06-20,43,0.39526972,0.28296617,-0.11230354999999997,0.3463384065979722
TXRH,2025-05-08,2025-06-06,29,0.43750563,0.32477483,-0.11273079999999996,0.32941807839177334
TXRH,2025-05-08,2025-05-30,22,0.48193878,0.27735096,-0.20458782000000003,0.3581133237190469
TXRH,2025-05-08,2025-05-16,8,0.5390671,0.35571933,-0.18334777000000002,0.35822255087444044
TXRH,2025-05-08,2025-05-09,1,0.7607446,0.61670303,-0.14404156999999995,0.44064085390436947
CLH,2025-04-30,2025-06-20,51,0.3947204,0.32337102,-0.07134938000000002,0.1471054302440572
CLH,2025-04-30,2025-05-16,16,0.4467829,0.32092965,-0.12585324999999997,0.15930531790965174
JHX,2025-05-20,2025-06-20,31,0.71094036,0.8369157,0.12597534,0.6037738068027105
MMYT,2025-05-14,2025-06-20,37,0.5034229,0.477056,-0.026366900000000026,0.3910785509895095
MMYT,2025-05-14,2025-05-16,2,0.7158232,0.54297334,-0.17284986000000002,0.14583475728215836
JLL,2025-05-07,2025-06-20,44,0.47412634,0.41406837,-0.06005796999999996,0.3035828109836484
CNA,2025-05-05,2025-05-16,11,0.851564,0.40039662,-0.45116738,0.1605501851565163
OC,2025-05-07,2025-05-16,9,0.5183154,0.53540504,0.017089640000000017,0.7767420202757245
NVT,2025-05-02,2025-06-20,49,0.52222157,0.47925326,-0.04296831000000001,0.35203577763583316
NVT,2025-05-02,2025-05-16,14,0.52783674,0.52100086,-0.006835880000000016,0.46241069970670834
CART,2025-05-01,2025-06-20,50,0.51758295,0.4648491,-0.05273384999999997,0.48971120972232635
CART,2025-05-01,2025-06-06,36,0.4526422,0.4877981,0.03515590000000002,0.5388500552024096
CART,2025-05-01,2025-05-30,29,0.49902844,0.4514215,-0.04760694000000004,0.5886471932559507
CART,2025-05-01,2025-05-23,22,0.425787,0.4423884,0.01660139999999999,0.6429715818899189
CART,2025-05-01,2025-05-16,15,0.7397487,0.44922426,-0.29052444000000005,0.7764452744306326
CART,2025-05-01,2025-05-09,8,0.8320329,0.46436083,-0.36767206999999996,0.9616992535388038
CART,2025-05-01,2025-05-02,1,1.4355497,0.34766278,-1.0878869199999999,1.4387607906495747
CNM,2025-06-10,2025-07-18,38,0.37036762,0.3881897,0.017822080000000018,0.231899877752082
CNM,2025-06-10,2025-06-20,10,0.57178164,0.916993,0.34521135999999997,0.19500364485993193
CPT,2025-05-01,2025-05-16,15,0.25366956,0.33106136,0.07739180000000001,0.31184903786041573
BXP,2025-04-29,2025-06-20,52,0.35510898,0.31665722,-0.03845176,0.27532074037548976
BXP,2025-04-29,2025-05-16,17,0.45313048,0.44482976,-0.008300719999999984,0.24156772612870964
LECO,2025-04-30,2025-06-20,51,0.40839216,0.37549454,-0.032897620000000016,0.2922918712158122
RVTY,2025-04-28,2025-06-20,53,0.5114795,0.36353177,-0.14794773,0.38888282579022704
RVTY,2025-04-28,2025-05-16,18,0.5576216,0.41455662,-0.14306498000000006,0.48859787252340703
ICLR,2025-04-30,2025-06-20,51,0.56134474,0.5396164,-0.021728340000000013,0.42375680950902606
ICLR,2025-04-30,2025-05-16,16,0.687381,0.53735816,-0.15002284,0.5030313354567396
UHS,2025-04-28,2025-05-16,18,0.49512222,0.3662173,-0.12890491999999998,0.35804487209729624
RGLD,2025-05-07,2025-06-20,44,0.30200893,0.34760174,0.045592809999999984,0.37478498876351507
RGLD,2025-05-07,2025-05-16,9,0.52515125,0.5190478,-0.00610345000000001,0.5306447334442529
SWKS,2025-05-07,2025-06-20,44,0.44336495,0.39111936,-0.05224558999999995,0.3124480897896503
SWKS,2025-05-07,2025-05-16,9,0.6337927,0.50928223,-0.12451047000000004,0.37760606534965896
NLY,2025-04-30,2025-06-20,51,0.30957723,0.3037179,-0.005859329999999996,0.1908579770075011
NLY,2025-04-30,2025-05-30,30,0.30078825,0.28223374,-0.01855450999999997,0.20627566985712215
NLY,2025-04-30,2025-05-23,23,0.29199928,0.28125718,-0.010742100000000032,0.21775050362894147
NLY,2025-04-30,2025-05-16,16,0.4091856,0.31641307,-0.09277252999999996,0.1361184456960476
NLY,2025-04-30,2025-05-09,9,0.2851634,0.28613997,0.00097657000000001,0.10905094515132388
NLY,2025-04-30,2025-05-02,2,0.31641307,0.49219257,0.17577949999999998,0.06513576745189369
MRNA,2025-05-01,2025-06-20,50,0.69726866,0.76758045,0.07031178999999999,0.6909962871751771
MRNA,2025-05-01,2025-06-06,36,0.5957072,0.7431666,0.14745940000000002,0.7338113422056257
MRNA,2025-05-01,2025-05-30,29,0.63476926,0.9521489,0.31737963999999996,0.7777597412092679
MRNA,2025-05-01,2025-05-23,22,0.6367224,0.8574233,0.22070089999999998,0.8462869640929317
MRNA,2025-05-01,2025-05-16,15,0.6865266,0.58789474,-0.09863186000000002,0.8164044060492971
MRNA,2025-05-01,2025-05-09,8,0.65625346,0.574223,-0.08203045999999992,0.8497592789207984
MRNA,2025-05-01,2025-05-02,1,0.9023447,0.101571485,-0.800773215,0.8484947564999217
FTAI,2025-04-30,2025-05-16,16,0.7558618,0.7417018,-0.014160000000000061,1.2492087316982436
FTAI,2025-04-30,2025-05-09,9,0.94091856,0.95751995,0.01660139000000005,1.6389615917880984
FTAI,2025-04-30,2025-05-02,2,1.161137,1.2246133,0.06347629999999982,2.032656888637555
JEF,2025-06-25,2025-07-18,23,0.3818421,0.37061176,-0.011230340000000005,
MGA,2025-05-02,2025-06-20,49,0.31543654,0.33545586,0.020019320000000007,0.32100299524342246
MGA,2025-05-02,2025-05-16,14,0.41406837,0.38135386,-0.03271451000000003,0.39142976724467643
SCI,2025-04-30,2025-06-20,51,0.32556826,0.2800365,-0.04553175999999998,0.1889246418586269
SCI,2025-04-30,2025-05-16,16,0.41577733,0.2768627,-0.13891462999999998,0.2808131711665403
CHRW,2025-04-30,2025-06-20,51,0.32507998,0.31153032,-0.013549659999999963,0.2681509422027999
CHRW,2025-04-30,2025-05-16,16,0.4355525,0.31104204,-0.12451045999999999,0.36810560182413854
AR,2025-04-30,2025-06-20,51,0.4794974,0.45703667,-0.02246073000000004,0.35303616918866815
AR,2025-04-30,2025-05-23,23,0.67285484,0.50488776,-0.16796707999999994,0.3545694199146709
AR,2025-04-30,2025-05-16,16,0.5380905,0.6840852,0.14599469999999992,0.4101451330115879
AR,2025-04-30,2025-05-09,9,0.58105886,0.46387255,-0.11718630999999996,0.4318948773819512
AR,2025-04-30,2025-05-02,2,0.7558618,0.51172364,-0.24413816,
